,elementwise_accuracy,full_sequence_accuracy,teacher_forcing_accuracy,trial,noise level,model
167,0.1268,0.0,0.313075,2,0.673469387755102,Ablation Model
168,0.11501,0.0,0.29712,3,0.673469387755102,Ablation Model
169,0.134665,0.0,0.344525,4,0.673469387755102,Ablation Model
170,0.137625,0.0,0.343125,0,0.6938775510204082,Ablation Model
171,0.145775,5e-05,0.35129,1,0.6938775510204082,Ablation Model
172,0.146775,0.0,0.348855,2,0.6938775510204082,Ablation Model
173,0.156985,0.0,0.376425,3,0.6938775510204082,Ablation Model
174,0.134335,0.0,0.32622,4,0.6938775510204082,Ablation Model
175,0.12368,0.0,0.321645,0,0.7142857142857142,Ablation Model
176,0.135425,0.0,0.32668,1,0.7142857142857142,Ablation Model
177,0.125185,0.0,0.32438,2,0.7142857142857142,Ablation Model
178,0.162185,0.0,0.37134,3,0.7142857142857142,Ablation Model
179,0.14817,0.0,0.341385,4,0.7142857142857142,Ablation Model
180,0.13003,0.0,0.317415,0,0.7346938775510203,Ablation Model
181,0.121975,0.0,0.33253,1,0.7346938775510203,Ablation Model
182,0.14816,0.0,0.34816,2,0.7346938775510203,Ablation Model
183,0.13256,0.0,0.33947,3,0.7346938775510203,Ablation Model
184,0.121225,0.0,0.30472,4,0.7346938775510203,Ablation Model
185,0.14313,0.0,0.350785,0,0.7551020408163265,Ablation Model
186,0.11447,0.0,0.304555,1,0.7551020408163265,Ablation Model
187,0.141135,5e-05,0.342935,2,0.7551020408163265,Ablation Model
188,0.10955,0.0,0.292755,3,0.7551020408163265,Ablation Model
189,0.131485,0.0,0.334005,4,0.7551020408163265,Ablation Model
190,0.124415,0.0,0.32243,0,0.7755102040816326,Ablation Model
191,0.141085,0.0,0.3367,1,0.7755102040816326,Ablation Model
192,0.11933,0.0,0.309035,2,0.7755102040816326,Ablation Model
193,0.12193,0.0,0.32418,3,0.7755102040816326,Ablation Model
194,0.121915,0.0,0.31753,4,0.7755102040816326,Ablation Model
195,0.114535,0.0,0.30983,0,0.7959183673469387,Ablation Model
196,0.141445,0.0,0.35069,1,0.7959183673469387,Ablation Model
197,0.113915,0.0,0.303945,2,0.7959183673469387,Ablation Model
198,0.118035,0.0,0.312465,3,0.7959183673469387,Ablation Model
199,0.12613,0.0,0.33062,4,0.7959183673469387,Ablation Model
200,0.105015,0.0,0.29812,0,0.8163265306122448,Ablation Model
201,0.123065,0.0,0.3207,1,0.8163265306122448,Ablation Model
202,0.133065,0.0,0.33502,2,0.8163265306122448,Ablation Model
203,0.10932,0.0,0.301645,3,0.8163265306122448,Ablation Model
204,0.119215,0.0,0.311705,4,0.8163265306122448,Ablation Model
205,0.12722,0.0,0.327625,0,0.836734693877551,Ablation Model
206,0.119445,0.0,0.32602,1,0.836734693877551,Ablation Model
207,0.10833,0.0,0.294275,2,0.836734693877551,Ablation Model
208,0.12209,0.0,0.326865,3,0.836734693877551,Ablation Model
209,0.12812,0.0,0.32638,4,0.836734693877551,Ablation Model
210,0.11421,0.0,0.315865,0,0.8571428571428571,Ablation Model
211,0.1062,0.0,0.286805,1,0.8571428571428571,Ablation Model
212,0.11222,0.0,0.3056,2,0.8571428571428571,Ablation Model
213,0.122245,0.0,0.312235,3,0.8571428571428571,Ablation Model
214,0.122205,0.0,0.31624,4,0.8571428571428571,Ablation Model
215,0.11383,0.0,0.312895,0,0.8775510204081632,Ablation Model
216,0.11151,0.0,0.29938,1,0.8775510204081632,Ablation Model
217,0.12113,0.0,0.308465,2,0.8775510204081632,Ablation Model
218,0.114005,0.0,0.304225,3,0.8775510204081632,Ablation Model
219,0.110345,0.0,0.299105,4,0.8775510204081632,Ablation Model
220,0.130745,5e-05,0.336995,0,0.8979591836734693,Ablation Model
221,0.106515,0.0,0.3046,1,0.8979591836734693,Ablation Model
222,0.123965,0.0,0.325525,2,0.8979591836734693,Ablation Model
223,0.117325,5e-05,0.30137,3,0.8979591836734693,Ablation Model
224,0.1295,0.0,0.34047,4,0.8979591836734693,Ablation Model
225,0.103745,0.0,0.2878,0,0.9183673469387754,Ablation Model
226,0.126165,0.0,0.32013,1,0.9183673469387754,Ablation Model
227,0.11759,0.0,0.31345,2,0.9183673469387754,Ablation Model
228,0.109185,0.0,0.301185,3,0.9183673469387754,Ablation Model
229,0.120665,0.0,0.31298,4,0.9183673469387754,Ablation Model
230,0.11359,0.0,0.31324,0,0.9387755102040816,Ablation Model
231,0.10959,0.0,0.30383,1,0.9387755102040816,Ablation Model
232,0.13075,0.0,0.331355,2,0.9387755102040816,Ablation Model
233,0.12198,0.0,0.31666,3,0.9387755102040816,Ablation Model
234,0.11849,0.0,0.309875,4,0.9387755102040816,Ablation Model
235,0.118825,0.0,0.32002,0,0.9591836734693877,Ablation Model
236,0.10794,0.0,0.294555,1,0.9591836734693877,Ablation Model
237,0.111475,0.0,0.304825,2,0.9591836734693877,Ablation Model
238,0.11334,0.0,0.29433,3,0.9591836734693877,Ablation Model
239,0.12365,0.0,0.32217,4,0.9591836734693877,Ablation Model
240,0.11267,0.0,0.297595,0,0.9795918367346939,Ablation Model
241,0.107985,0.0,0.29507,1,0.9795918367346939,Ablation Model
242,0.11196,0.0,0.287575,2,0.9795918367346939,Ablation Model
243,0.11371,0.0,0.303065,3,0.9795918367346939,Ablation Model
244,0.115085,0.0,0.304195,4,0.9795918367346939,Ablation Model
245,0.126375,0.0,0.321815,0,1.0,Ablation Model
246,0.112325,0.0,0.293925,1,1.0,Ablation Model
247,0.107605,0.0,0.304465,2,1.0,Ablation Model
248,0.11476,0.0,0.313625,3,1.0,Ablation Model
249,0.09747,0.0,0.28248,4,1.0,Ablation Model
