,elementwise_accuracy,full_sequence_accuracy,teacher_forcing_accuracy,trial,noise level,model
164,0.115945,0.0,0.310135,4,0.6530612244897959,Ablation Model
165,0.17026,0.0,0.37864,0,0.673469387755102,Ablation Model
166,0.14662,0.0,0.345345,1,0.673469387755102,Ablation Model
167,0.14654,0.0,0.35085,2,0.673469387755102,Ablation Model
168,0.113425,0.0,0.309105,3,0.673469387755102,Ablation Model
169,0.136665,0.0,0.32285,4,0.673469387755102,Ablation Model
170,0.13782,0.0,0.364525,0,0.6938775510204082,Ablation Model
171,0.16143,0.0,0.368935,1,0.6938775510204082,Ablation Model
172,0.130115,0.0,0.344735,2,0.6938775510204082,Ablation Model
173,0.115185,0.0,0.31366,3,0.6938775510204082,Ablation Model
174,0.139725,0.0,0.343325,4,0.6938775510204082,Ablation Model
175,0.12778,0.0,0.320525,0,0.7142857142857142,Ablation Model
176,0.12244,0.0,0.32546,1,0.7142857142857142,Ablation Model
177,0.128265,5e-05,0.32719,2,0.7142857142857142,Ablation Model
178,0.128845,0.0,0.318555,3,0.7142857142857142,Ablation Model
179,0.131035,5e-05,0.332745,4,0.7142857142857142,Ablation Model
180,0.13271,0.0,0.341525,0,0.7346938775510203,Ablation Model
181,0.132595,0.0,0.33091,1,0.7346938775510203,Ablation Model
182,0.123005,0.0,0.324915,2,0.7346938775510203,Ablation Model
183,0.11857,0.0,0.311555,3,0.7346938775510203,Ablation Model
184,0.11963,0.0,0.32807,4,0.7346938775510203,Ablation Model
185,0.13462,0.0,0.33348,0,0.7551020408163265,Ablation Model
186,0.123405,0.0,0.334355,1,0.7551020408163265,Ablation Model
187,0.129645,0.0,0.330725,2,0.7551020408163265,Ablation Model
188,0.108865,0.0,0.290285,3,0.7551020408163265,Ablation Model
189,0.132445,0.0,0.328165,4,0.7551020408163265,Ablation Model
190,0.13889,0.0,0.34595,0,0.7755102040816326,Ablation Model
191,0.113365,0.0,0.31099,1,0.7755102040816326,Ablation Model
192,0.132785,0.0,0.3253,2,0.7755102040816326,Ablation Model
193,0.12854,0.0,0.32205,3,0.7755102040816326,Ablation Model
194,0.13383,0.0,0.33291,4,0.7755102040816326,Ablation Model
195,0.13039,0.0,0.33762,0,0.7959183673469387,Ablation Model
196,0.114755,0.0,0.30965,1,0.7959183673469387,Ablation Model
197,0.11809,0.0,0.312095,2,0.7959183673469387,Ablation Model
198,0.113665,0.0,0.308375,3,0.7959183673469387,Ablation Model
199,0.111325,0.0,0.28856,4,0.7959183673469387,Ablation Model
200,0.118325,0.0,0.317125,0,0.8163265306122448,Ablation Model
201,0.13108,0.0,0.328145,1,0.8163265306122448,Ablation Model
202,0.134875,0.0,0.339045,2,0.8163265306122448,Ablation Model
203,0.118395,0.0,0.307645,3,0.8163265306122448,Ablation Model
204,0.11128,0.0,0.29176,4,0.8163265306122448,Ablation Model
205,0.102685,0.0,0.2888,0,0.836734693877551,Ablation Model
206,0.10938,0.0,0.29544,1,0.836734693877551,Ablation Model
207,0.129645,0.0,0.33916,2,0.836734693877551,Ablation Model
208,0.13027,0.0,0.325175,3,0.836734693877551,Ablation Model
209,0.11398,0.0,0.3055,4,0.836734693877551,Ablation Model
210,0.110115,0.0,0.29947,0,0.8571428571428571,Ablation Model
211,0.11866,0.0,0.31061,1,0.8571428571428571,Ablation Model
212,0.125805,0.0,0.3208,2,0.8571428571428571,Ablation Model
213,0.119995,0.0,0.315555,3,0.8571428571428571,Ablation Model
214,0.105735,0.0,0.292925,4,0.8571428571428571,Ablation Model
215,0.124705,0.0,0.315525,0,0.8775510204081632,Ablation Model
216,0.12259,0.0,0.30786,1,0.8775510204081632,Ablation Model
217,0.124415,0.0,0.31462,2,0.8775510204081632,Ablation Model
218,0.11409,0.0,0.31577,3,0.8775510204081632,Ablation Model
219,0.102875,0.0,0.285455,4,0.8775510204081632,Ablation Model
220,0.10523,0.0,0.28034,0,0.8979591836734693,Ablation Model
221,0.114265,0.0,0.29466,1,0.8979591836734693,Ablation Model
222,0.12818,5e-05,0.33528,2,0.8979591836734693,Ablation Model
223,0.107235,0.0,0.291395,3,0.8979591836734693,Ablation Model
224,0.107605,0.0,0.2959,4,0.8979591836734693,Ablation Model
225,0.118885,0.0,0.31323,0,0.9183673469387754,Ablation Model
226,0.112215,0.0,0.304935,1,0.9183673469387754,Ablation Model
227,0.119945,0.0,0.319935,2,0.9183673469387754,Ablation Model
228,0.112815,0.0,0.30627,3,0.9183673469387754,Ablation Model
229,0.106665,0.0,0.29644,4,0.9183673469387754,Ablation Model
230,0.11661,0.0,0.3122,0,0.9387755102040816,Ablation Model
231,0.12152,0.0,0.315755,1,0.9387755102040816,Ablation Model
232,0.105845,0.0,0.299,2,0.9387755102040816,Ablation Model
233,0.113125,0.0,0.30586,3,0.9387755102040816,Ablation Model
234,0.11812,0.0,0.316905,4,0.9387755102040816,Ablation Model
235,0.10547,0.0,0.29167,0,0.9591836734693877,Ablation Model
236,0.10906,0.0,0.302735,1,0.9591836734693877,Ablation Model
237,0.107135,0.0,0.3049,2,0.9591836734693877,Ablation Model
238,0.11326,0.0,0.300085,3,0.9591836734693877,Ablation Model
239,0.10561,0.0,0.28702,4,0.9591836734693877,Ablation Model
240,0.114925,0.0,0.304035,0,0.9795918367346939,Ablation Model
241,0.117605,0.0,0.31619,1,0.9795918367346939,Ablation Model
242,0.109355,0.0,0.292075,2,0.9795918367346939,Ablation Model
243,0.11805,0.0,0.31987,3,0.9795918367346939,Ablation Model
244,0.11803,0.0,0.3106,4,0.9795918367346939,Ablation Model
245,0.11063,0.0,0.307335,0,1.0,Ablation Model
246,0.105505,0.0,0.296205,1,1.0,Ablation Model
247,0.10831,0.0,0.3029,2,1.0,Ablation Model
248,0.108265,0.0,0.304915,3,1.0,Ablation Model
249,0.10862,0.0,0.298325,4,1.0,Ablation Model
